,tag,movieId,score,tag_lowercase_dups
63704,whistle-blowing site,173835,1.0,
63705,whistleblower,834784,22.0,
63706,whistleblowers,147126,1.0,
63707,whistling,227541,0.0,
63708,Whistling boogers from outer space,31555,-1.0,
63709,Whistling Dog movie,2579,0.0,
63710,Whit Stillman,253888,12.0,
63711,whit stillman meets diner,40819,-4.0,whit stillman meets Diner;
63712,white,41025,-3.0,
63713,white ballon,115617,0.0,
63714,White cast,171591,1.0,
63715,white castle,71246,1.0,White Castle;
63716,white collar,136282,2.0,
63717,White Collar Crime,318492,8.0,white collar crime;
63718,white collar criminal,242489,2.0,
63719,white collar gangstas,2502,-4.0,
63720,white dove,61026,1.0,
63721,white dress,65882,1.0,
63722,white feather,116787,1.0,
63723,White Film Theory and Criticism,7065,-1.0,
63724,white gloves,13391,2.0,
63725,white guilt,266790,11.0,
63726,white guy playing ethnic lead,97304,1.0,
63727,white guy with Jamaican/Caribbean accent,2338,2.0,
63728,white hair,105742,0.0,
63729,white hole,102848,1.0,
63730,white horse,625222,5.0,
63731,White House,217719,7.0,white house;
63732,white kadhar,184777,1.0,
63733,white knight,260,1.0,
63734,white lie,65868,0.0,
63735,white lies,38376,1.0,
63736,white male black female relationship,96567,1.0,
63737,white man saving the defenseless black person,105844,1.0,
63738,white man's burden,126700,2.0,
63739,white nationalism,162828,3.0,
63740,white people,329234,4.0,
63741,white priviledge,55269,0.0,
63742,white queen,37857,-1.0,
63743,white rabbit,161111,1.0,
63744,white race,5379,0.0,
63745,white rapper,167776,1.0,
63746,white rose,128956,1.0,White Rose;
63747,white russian,8666,1.0,White Russian;
63748,white savior,1070211,17.0,
63749,white saviors,165677,2.0,
63750,White sepremacist,137367,0.0,
63751,white shirts,8914,1.0,
63752,white slave trade,132926,1.0,
63753,white slavery,1200726,11.0,
63754,white squall,86,0.0,
63755,white suit,87990,2.0,
63756,white supermacissts,142084,1.0,
63757,white supremacist,133412,2.0,
63758,white supremacists,447300,10.0,
63759,white supremacy,300195,2.0,
63760,white town,176805,1.0,
63761,White Trash,49122,-10.0,White trash;white trash;
63762,white washing,876846,11.0,
63763,white water,108054,3.0,
63764,white water rafting,100382,2.0,
63765,white woman,200059,4.0,
63766,white-collar crime,148853,2.0,
63767,whiteface,8531,1.0,
63768,whitewall tire,1103,1.0,
63769,whitewash,439956,11.0,
63770,whitewashed,1661138,12.0,
63771,whitewashing,571833,9.0,
63772,whitewater,108430,1.0,
63773,whitney houston,3257,0.0,Whitney Houston;
63774,whitty dialogue,159717,1.0,
63775,WHO,103249,3.0,
63776,who cares DVDs,122897,-115.0,
63777,who done it,93636,1.0,
63778,who dun it,31160,1.0,
63779,Who is your daddy and what does he do?,7004,1.0,
63780,who knew,260,1.0,
63781,Who says you can't buy an Oscar?,3996,-5.0,
63782,who the hell listens to this crap?,3881,-3.0,
63783,who thought of this?,95207,-1.0,
63784,who thought this was a good idea?,1760,-2.0,
63785,who threw the last knife?,50271,0.0,
63786,who to trust?,78278,0.0,
63787,Who Wants to Be a Millionaire?,63082,-1.0,
63788,Who wouldn't want to see this ASAP?,103361,0.0,
63789,who writes this shit?,119222,1.0,
63790,Who Ya gonna call????????????,2717,-8.0,
63791,whodunit,12557492,130.0,
63792,whodunnit,978501,12.0,Whodunnit;
63793,wholesome,256392,3.0,
63794,wholseome,60289,1.0,
63795,Whoopi,587,-3.0,
63796,Whoopi Goldberg,353081,5.0,
63797,Whoopi Goldberg lez scene,587,0.0,
63798,Whoopie Goldberg,3326,-7.0,
63799,whore,4226,1.0,Whore;
63800,whorehouse,12898,2.0,
63801,whorephobia,276908,-3.0,
63802,Whores,100817,1.0,whores;
63803,whose neighbors?,32452,0.0,
63804,why a sequel?,3821,-3.0,
63805,why did it have to be snakes?,1499,1.0,
63806,Why didn't the aliens fight?,70286,-1.0,
63807,why do i hate this?,2716,-6.0,
63808,why do they make good shows into bad movies?,1416,-5.0,
63809,why don't koreans or mexicans come to the US to adopt children?,6756,-1.0,
63810,why everyone hates the US,61132,-2.0,
63811,why god,1091,-2.0,
63812,why god why,16179,-10.0,
63813,Why is everyone whispering??,2021,1.0,
63814,why is this a movie,112552,-3.0,
63815,Why is this rated R?,5890,-1.0,
63816,why militant islam is so scary,7177,-1.0,
63817,why the hell anyone would like this movie?,750,-15.0,
63818,why the hell is this tagged as lesbian,31696,-1.0,
63819,Why the terrorists hate us,320671,-23.0,why the terrorists hate US;
63820,why was he taking speed?,64839,0.0,
63821,Why We Fight series,416845,-7.0,
63822,why's this rated R? good though,42015,-3.0,
63823,why?,136369,-1.0,Why?;
63824,wicca,27386,4.0,
63825,wiccan,291158,2.0,
63826,Wichita,40959,1.0,
63827,wichita kansas,44961,2.0,
63828,Wicka,141112,1.0,
63829,WICKD,183635,1.0,
63830,wicked evil,110591,1.0,
63831,wicked special effects,260,1.0,
63832,wicked stepmother,173093,1.0,
63833,wicked woman,179956,2.0,
63834,wide angle lens,4786,0.0,
63835,wide range of experts,90630,0.0,
63836,wide spectrum of emotions,7323,0.0,
63837,widely influential,7072,1.0,
63838,widespread cellphone-based surveillance,58559,-2.0,
63839,widow,9559522,149.0,Widow;
63840,widow to remarry,61729,-3.0,
63841,widowed mother,97797,1.0,
63842,widower,4274874,48.0,Widower;
63843,widowhood,42018,-1.0,
63844,widows/widowers,347230,3.0,
63845,Wiebke von Carolsfeld,6292,0.0,
63846,Wien,68597,0.0,
63847,wienerwald,186509,1.0,
63848,Wierd,1235,0.0,wierd;
63849,wierd ending,94015,1.0,
63850,wierd for the sake of it,69134,1.0,
63851,wierd love,515,-3.0,
63852,wierd plot,171865,1.0,
63853,wierd story,11995,-4.0,
63854,wife,5963570,77.0,
63855,wife beater,357116,3.0,
63856,wife death,184931,1.0,
63857,wife husband conflict,176403,1.0,
63858,wife husband relationship,17064259,224.0,
63859,Wife leaves family for no reason,72731,0.0,
63860,wife murder,737546,6.0,
63861,wife murderer,32520,1.0,
63862,wife swapping,219035,0.0,
63863,Wife/Husband,89802,1.0,
63864,wig,678983,13.0,
63865,wigan casino,141660,1.0,
63866,wigs,293386,3.0,
63867,wikileaks,144250,1.0,Wikileaks;
63868,wikilens top pick,46592,-32.0,
63869,wikus,70286,-2.0,
63870,wil rogers jr.,177383,1.0,
63871,Wil Wheaton,1259,1.0,
63872,Wilbert Rideau,135420,1.0,
63873,Wilco,6306,3.0,
63874,Wild,4623,-1.0,wild;
63875,wild action,85796,1.0,
63876,wild and crazy,161312,1.0,
63877,wild and fresh,34771,-1.0,
63878,wild animal,924194,8.0,
63879,wild at heart,919,-2.0,
63880,wild bill hickok,606124,9.0,
63881,wild boar,306634,4.0,
63882,wild child,95789,2.0,
63883,wild comedy,2109,1.0,
63884,wild girl,91077,1.0,
63885,wild goose chase,71189,1.0,
63886,wild horse,464132,4.0,
63887,wild life,189109,1.0,Wild life;
63888,wild man,102917,2.0,
63889,wild party,684446,6.0,
63890,wild party scene,902,1.0,
63891,Wild West,124142,1.0,wild west;
63892,wild west show,296783,5.0,
63893,wildcatter,25860,1.0,
63894,Wilder,3435,-6.0,
63895,Wilderness,626527,3.0,wilderness;
63896,wildfire,179331,2.0,
63897,wildfires,104137,0.0,
63898,wildlife,2107212,30.0,
63899,wildlife conservation,497147,4.0,
63900,wildlife photography,120478,1.0,
63901,wildlife reserve,155501,1.0,
63902,wildly overrated,51836,-3.0,
63903,wile e. coyote,174085,1.0,
63904,Wilford Brimley,57065,-1.0,
63905,wilford brimley beaten to death,454,0.0,
63906,Wilford Leach,26479,1.0,
63907,Wilfred Jackson,269792,8.0,
63908,wilhelm,2287,-3.0,
63909,Wilhem Dafoe,5349,-5.0,
63910,will,1027082,8.0,
63911,will (law),50872,0.0,
63912,Will Arnett,392990,-4.0,
63913,Will Brill,158962,1.0,
63914,will dislike,5027,-1.0,
63915,will enjoy,35836,-4.0,
63916,will farell,46970,-9.0,
63917,will farrel,46976,-1.0,
63918,will fe,46976,-6.0,
63919,will ferrel,173015,2.0,Will Ferrel;
63920,will ferrell,348335,43.0,Will Ferrell;
63921,will ferrell = nazi,42002,-1.0,
63922,Will Forte,586909,4.0,
63923,Will Geiger,117682,0.0,
63924,Will Gluck,168954,0.0,
63925,will hay,155713,1.0,
63926,will keep thinking about this one,100383,0.0,
63927,will keep you away from the water,1387,-2.0,
63928,will leave you feeling suicidal,56145,0.0,
63929,Will Lovelace,324117,2.0,
63930,will make you feel,139553,1.0,
63931,will not like,1818,-1.0,
63932,Will Patton,78860,-1.0,
63933,Will Poulter,501424,1.0,
63934,will power,45859,1.0,
63935,Will Rogers,52352,-1.0,
63936,Will Rothhaar,6767,1.0,
63937,Will Smith,1093409,310.0,Will smith;will smith;
63938,Will Speck,132411,1.0,
63939,will there be another?,215,-1.0,
63940,will to live,188750,1.0,
63941,will to survive,422687,8.0,
63942,Will to win,177867,1.0,
63943,Will Vinton,8574,1.0,
63944,will watch,6678,1.0,
63945,will watch any number of times,356,0.0,
63946,will wheaton,1259,0.0,
63947,Will Young,42018,0.0,
63948,Will Yun Lee,98239,-1.0,
63949,Willa Holland,77312,0.0,
63950,Willaim Holden,599,1.0,
63951,Willard Carroll,2443,0.0,
63952,Willard Huyck,2450,0.0,
63953,Willem Dafoe,1722650,123.0,willem dafoe;
63954,Willem DaFoe FTW!,3275,-5.0,
63955,willem defoe,1090,-5.0,Willem Defoe;
63956,Willi Tomczyk,27050,0.0,
63957,William A Seiter,8694,0.0,
63958,William A. Graham,130554,1.0,
63959,William A. Seiter,521957,3.0,
63960,William A. Wellman,863289,2.0,
63961,William Arntz,27899,0.0,
63962,William Atherton,7095,-1.0,
63963,William Baldwin,12017,2.0,
63964,William Beaudine,1624171,12.0,
63965,William Berke,121999,1.0,
63966,William Blake,5421,0.0,william blake;
63967,William Brent Bell,91831,1.0,
63968,william burroughs,105869,1.0,
63969,William C. de Mille,121931,1.0,
63970,William Cameron Menzies,10920,2.0,
63971,William Castle,2519,2.0,
63972,william castle remake,2995,0.0,
63973,William Clemens,156340,1.0,
63974,William Dafoe,11642,2.0,
63975,William Dear,4409,1.0,
63976,William Devane,6317,0.0,
63977,William Dieterle,881482,8.0,
63978,William Faulkner,577460,1.0,
63979,William Fichtner,453923,-2.0,
63980,William Forsythe,37469,-1.0,
63981,William Friedkin,222401,12.0,
63982,William Gazecki,6667,1.0,
63983,William Gibson,3064,9.0,
63984,William Goldman,6787,1.0,william goldman;
63985,William Greaves,56253,0.0,
63986,William H. Macy,561825,5.0,
63987,William H. Macy puts forward perhaps his best performance of all time as a miserably unpersuasive Minnesotan car salesman who tries to stage his wife's kidnapping to pay off his debts. Frances McDormand plays the wholesome cop who blends wit,608,-22.0,
63988,William Hanna,109953,1.0,
63989,William Hartnell,32509,0.0,
63990,William Hickey,551,-1.0,
63991,William Holden,120167,-15.0,
63992,william howard taft,87179,1.0,
63993,William Hurt,565066,-5.0,
63994,William Joyce,134751,1.0,
63995,William K. Howard,188911,1.0,
63996,William Katt,2148,1.0,
63997,William Keighley,720194,4.0,
63998,William Klein,269106,1.0,
63999,William Lee Scott,2501,-1.0,
64000,William Lustig,105658,-1.0,
64001,William Malone,2995,0.0,
64002,William Mapother,89039,1.0,
64003,william mckinley,124492,1.0,
64004,William Monahan,82093,-1.0,
64005,William Nicholson,2197,0.0,
64006,William Nigh,335958,1.0,
64007,William Peter Blatty,1997,1.0,
64008,William Petersen,4872,4.0,
64009,William Peterson,1379,1.0,
64010,William Powell,334285,2.0,
64011,william quantrill,161254,1.0,
64012,William R. Moses,4062,-2.0,
64013,William Ragsdale,2867,2.0,
64014,William Rice,7460,-1.0,
64015,William Richert,6277,0.0,
64016,william s. burroughs,7123,4.0,
64017,William Sadler,1688,0.0,
64018,William Sanderson,541,0.0,
64019,William Shakespeare,449965,2.0,
64020,william shatner,180736,1.0,William Shatner;
64021,William Talman,3121,-1.0,
64022,william tell overture,347616,2.0,
64023,William Windom,4003,1.0,
64024,William Witney,215213,2.0,
64025,William Wyler,638635,-2.0,
64026,williamsburg bridge,163879,1.0,
64027,Willie Garson,42958,0.0,
64028,Willie Nelson,62686,2.0,
64029,willing to be murdered,561,1.0,
64030,willpower,405470,2.0,
64031,Willy Pogany,103536,1.0,
64032,Willy Toledo,108885,0.0,
64033,wilson,4022,6.0,
64034,Wilson Castillo,33639,-1.0,
64035,wilson pickett,106332,1.0,
64036,Wilson Yip,348602,3.0,
64037,Wilt Chamberlain,5040,1.0,
64038,Wim Wenders,814473,8.0,
64039,Wim Wnders,1211,-5.0,
64040,wimbledon,186733,2.0,Wimbledon;
64041,wimp,4991,1.0,
64042,win at all costs,152495,1.0,
64043,win girl back,116857,1.0,
64044,wincest,260,0.0,
64045,winchester rifle,6429,1.0,
64046,wind,696631,8.0,
64047,wind chime,4815,1.0,
64048,wind farm,167184,1.0,
64049,Wind in the Willows,3964,2.0,
64050,wind up toy,1103,1.0,
64051,windeln,5308,1.0,
64052,windfall,165725,1.0,
64053,windmill,554728,6.0,Windmill;
64054,Windmill Theater,42018,-1.0,
64055,Window,904,1.0,window;
64056,window cleaner,342155,2.0,
64057,window dresser,4132,1.0,
64058,window washer,281532,2.0,
64059,window washers,156286,1.0,
64060,windshield,66330,1.0,
64061,windsurfing,128275,1.0,
64062,windy,68853,1.0,
64063,wine,2941110,65.0,
64064,wine & food,858,1.0,
64065,wine and romance,49366,6.0,
64066,wine cellar,206542,6.0,
64067,wine country,186491,1.0,
64068,wine garden,244999,3.0,
64069,wine shop,109106,1.0,
64070,wine tasting,98616,3.0,
64071,winegrower,51838,2.0,
64072,winemaking,142540,1.0,
64073,winery,191280,4.0,
64074,Wing Chun,65514,10.0,wing chun;
64075,Wing Tsun,65514,1.0,
64076,winging into a wall,437,1.0,
64077,wingman,172193,1.0,
64078,wings,484579,7.0,
64079,wings of freedom,66927,0.0,
64080,wink,58740,1.0,
64081,winnebago,184309,2.0,
64082,winner,234865,3.0,
64083,winnetou,234676,2.0,
64084,winnie the pooh,262574,3.0,
64085,winning,272891,5.0,
64086,winning and losing,155639,1.0,
64087,winning lottery,387941,4.0,
64088,winnings,31347,0.0,
64089,winnipeg,55063,1.0,
64090,WINONA,1285,0.0,Winona;
64091,winona ryder,168205,29.0,Winona Ryder;
64092,winona ryder at her worst,46,-2.0,
64093,Winsor McCay,127054,1.0,
64094,winston,34437,-3.0,
64095,winston churchill,179817,8.0,
64096,Winston Duke,122906,1.0,
64097,winter,9303075,104.0,Winter;
64098,winter olympic,236500,3.0,
64099,winter scenes,41566,1.0,
64100,winter storm,344282,3.0,
64101,winter theme,106696,2.0,
64102,winter war,107022,0.0,
64103,wintry,1249912,17.0,
64104,winzer,60948,1.0,
64105,wipeout,85992,2.0,
64106,wipes nose with hand repeatedly!,100106,0.0,
64107,Wird creature,180031,1.0,
64108,wire,4344,1.0,
64109,WIRE HANGERS,2639,0.0,
64110,wire walker,60766,0.0,
64111,wired 50 greatest soundtracks,359585,-75.0,
64112,wiretap,12870,3.0,
64113,wiretapping,184317,1.0,
64114,wirework,73865,0.0,
64115,wisconsin,706349,12.0,Wisconsin;
64116,Wisconsin supper club,159801,2.0,
64117,wisconson,47970,0.0,
64118,wisdom,494134,25.0,
64119,wise,7099,1.0,
64120,wise guy,913,3.0,
64121,wise guys,1466,0.0,
64122,wise men,49524,1.0,
64123,wiseass,167738,1.0,
64124,wisecrack humor,235393,4.0,
64125,wisecracking characters,45470,2.0,
64126,wisedom,260,1.0,
64127,wish,3270963,43.0,Wish;
64128,wish fulfillment,409320,4.0,
64129,Wish it was a happy ending,45501,0.0,
64130,Wish list,42730,1.0,
64131,wish this movie didnt exist,113348,0.0,
64132,wishes,223729,2.0,
64133,wishes come true,929525,8.0,
64134,wishful,123939,1.0,
64135,wishing on a star,148242,1.0,
64136,wishing well,167124,1.0,
64137,wishlist,26078,1.0,
64138,wissenschaftler,12841,-1.0,
64139,wissenschaftliche sci-fi,15368,-1.0,
64140,wistful,546556,39.0,
64141,Wistful Melancholia,1131533,11.0,
64142,wit,29728,2.0,
64143,Witch,356659,5.0,witch;
64144,witch burning,371997,5.0,
64145,witch craft,50601,1.0,
64146,witch doctor,536182,4.0,
64147,witch hazel,126066,1.0,
64148,witch hunt,1539952,16.0,
64149,witch hunter,360032,4.0,
64150,witch trial,172584,2.0,
64151,witchcraft,7271927,108.0,WITCHCRAFT;
64152,Witches,108531,11.0,witches;
64153,witches' coven,157346,1.0,
64154,witchhunt,9984,2.0,
64155,witchhunts,39292,-1.0,
64156,With A Name Like Chew Yer Fat A Crossover Is Not Possible,6294,-11.0,
64157,with a twist,62704,1.0,
64158,With Friends,97304,0.0,
64159,with no payoff for sitting through it.,71379,-6.0,
64160,with SB as Odysseus?,7458,-10.0,
64161,withdrawal,34320,3.0,
64162,without annoying montages,7451,-10.0,
64163,without any especial new!,6373,-3.0,
64164,without Martha,71593,-44.0,
64165,without romance,99112,9.0,
64166,without teeth,128360,1.0,
64167,witless,93840,0.0,
64168,witness,3141259,39.0,
64169,witness elimination,124863,2.0,
64170,witness intimidation,89829,1.0,
64171,witness protection,1220979,20.0,WITNESS PROTECTION;Witness Protection;
64172,witness protection programme,220420,0.0,
64173,witness relocation,3434,1.0,
64174,witness to a crime,55185,2.0,
64175,witness to discrimination,42730,-1.0,
64176,witness to murder,1631137,23.0,
64177,witnesses,8220,1.0,
64178,WITNESSING A CRIME,56041,-1.0,
64179,Witold Leszczynski,208110,2.0,
64180,witshire,3221,1.0,
64181,Wittgenstein,27780,0.0,
64182,witty,8452281,1096.0,Witty;
64183,witty action romance,41285,1.0,
64184,witty banter,80549,1.0,
64185,Witty Dialogue,6320,1.0,witty dialogue;
64186,witty dialogues,2163,2.0,
64187,witty lines,86298,0.0,
64188,witty!,314348,-12.0,
64189,wity,8620,-1.0,
64190,wixom library,76079,-2.0,Wixom Library;
64191,wizard,3950230,79.0,Wizard;
64192,wizard fantasy,4993,2.0,
64193,wizard of oz,273041,2.0,Wizard of Oz;
64194,WizardOfOz,183136,-8.0,
64195,wizards,725191,175.0,Wizards;
64196,WIZARDS AND MAGICIANS,36651,1.0,
64197,Wizards of Waverly Place,148775,2.0,
64198,Wladyslaw Pasikowski,383430,0.0,
64199,WMD,494,1.0,wmd;
64200,woaa,260,0.0,
64201,wobblies,130596,1.0,
64202,Wojciech Has,109730,0.0,
64203,Wojciech Pszoniak,1161,1.0,
64204,Wojciech Smarzowski,233316,1.0,
64205,wojtek,180023,1.0,
64206,Woke,211716,3.0,
64207,wolf,4707230,46.0,
64208,wolf costume,136602,1.0,
64209,wolf hunt,158840,1.0,
64210,WOLF IN SHEEP'S CLOTHING,2203,-3.0,
64211,Wolf Kahler,1198,0.0,
64212,wolf larsen,185352,2.0,
64213,wolf man,2647,1.0,
64214,wolf pack,167325,1.0,
64215,Wolf Rilla,2553,1.0,
64216,wolf whistle,1380,1.0,
64217,wolf's bane,2654,1.0,
64218,wolf's lair,83448,1.0,
64219,Wolfgang Amadeus Mozart,1225,1.0,
64220,Wolfgang Becker,7323,-4.0,
64221,Wolfgang Lauenstein,72104,1.0,
64222,Wolfgang Murnberger,212781,0.0,
64223,Wolfgang Petersen,76380,-16.0,
64224,Wolfgang Reitherman,128403,3.0,
64225,wolfman,672896,10.0,
64226,wolfs,98203,0.0,
64227,Wolverine,354266,41.0,wolverine;
64228,wolverine cameo,87232,4.0,
64229,wolves,1898021,22.0,Wolves;
64230,wolves are evil,91976,0.0,
64231,Woman,151707,1.0,woman;
64232,woman - man friendship,103801,4.0,
64233,woman and child,152103,1.0,
64234,woman as a main character,71239,0.0,
64235,woman beats up her husband,5387,0.0,
64236,woman between two men,660843,14.0,
64237,Woman boy,159131,1.0,
64238,woman carried onto tall building,79127,-3.0,
64239,Woman Child,109853,1.0,
64240,woman choosing family over career,158486,1.0,
64241,woman crying,102685,2.0,
64242,woman director,404634913,3640.0,Woman director;
64243,woman disguised as men,5012,0.0,
64244,woman dressed as man,127690,1.0,
64245,woman empowering,2336,1.0,
64246,woman empowerment,495130,7.0,
64247,woman hater,5891,0.0,
64248,woman heroine,5963,1.0,
64249,woman impersonating man,123292,1.0,
64250,woman in armour,55274,0.0,
64251,woman in bathtub,154917,2.0,
64252,woman in jeopardy,1094867,12.0,
64253,woman in peril,151320,3.0,
64254,woman journalist,281266,2.0,
64255,woman killer,110426,1.0,
64256,woman kills a man,122882,-2.0,
64257,woman lawyer,319520,3.0,
64258,woman lead,118804,22.0,
64259,woman leader,2336,1.0,
64260,woman leading character,152,1.0,
64261,woman martyr,14356,2.0,
64262,woman medical student,5468,1.0,
64263,woman nudity,1998,1.0,
64264,woman of age,185997,1.0,
64265,woman outsmarts man,55205,0.0,
64266,woman played by man,164682,2.0,
64267,woman power,1726796,15.0,
64268,woman protagonist,170815,1.0,
64269,woman reporter,758060,10.0,
64270,woman scientist,2663,1.0,
64271,woman scorned,179745,1.0,
64272,woman seduces a man,161348,1.0,
64273,woman shaves a man,142758,1.0,
64274,woman smoker,61449,0.0,
64275,woman smoking,7043,1.0,
64276,woman soldier,113315,1.0,
64277,woman vs woman fight,499947,5.0,
64278,woman with gun,1245373,11.0,
64279,woman with past,92609,1.0,
64280,woman written as hysterical,141954,0.0,
64281,woman-killer,55232,1.0,
64282,womanhood,664550,5.0,Womanhood;
64283,womanizer,2543008,36.0,
64284,womanizing,333246,3.0,
64285,womb,1972,2.0,
64286,Women,353114,10.0,women;
64287,women abuse,170471,1.0,
64288,women and their drama,53002,1.0,
64289,women are smarter than men,95510,1.0,
64290,women as sexual objects,189753,2.0,
64291,women boxer,148070,1.0,
64292,women centered,5963,1.0,
64293,women dancing together,109397,1.0,
64294,women disguised as men,162008,0.0,
64295,women dominated society,152389,1.0,
64296,women don't need men,138702,-1.0,
64297,WOMEN DURING WARTIME,413244,-3.0,
64298,women fellowship,143387,1.0,
64299,women fight,615749,5.0,
64300,women fighters,111931,1.0,
64301,WOMEN FRIENDSHIP'S,8261,0.0,
64302,women friendships,171095,1.0,
64303,women hater,78186,1.0,
64304,women in business,163547,1.0,
64305,women in charge,152389,1.0,
64306,WOMEN IN JEOPARDY,54806,-10.0,
64307,Women in Prison,176263,1.0,women in prison;
64308,women in publishing,34608,0.0,
64309,women in refridgerators,110730,0.0,
64310,women in refrigerators,404550,-6.0,
64311,women in sport,36925,3.0,
64312,women in the workplace,2245,0.0,
64313,women japan world war w,41571,-5.0,
64314,women killed first,163048,1.0,
64315,women killer,78186,1.0,
64316,women killing women,8137,1.0,
64317,women leaders,112743,1.0,
64318,women movies vs men movies,539,0.0,
64319,women oriented,104841,1.0,
64320,women portrayed as slutty and stupid,80463,-5.0,
64321,women vs men,74428,1.0,
64322,women vs. men,1100933,5.0,
64323,women's auxiliary corps (Lotta),7809,0.0,
64324,women's bathroom,175267,1.0,
64325,women's college,7154,1.0,
64326,WOMEN'S FRIENDSHIP,12325,4.0,
64327,women's friendships,109889,1.0,
64328,women's health,359904,2.0,
64329,Women's Institute,7155,0.0,
64330,Women's Lib,1135,-2.0,Women's lib;women's lib;
64331,women's liberation,163068,2.0,
64332,women's prison,3083781,33.0,
64333,Women's Rights,7177,0.0,women's rights;
64334,women's sexual identity,766869,16.0,
64335,women's soccer,396941,4.0,
64336,women's sports,94748,1.0,
64337,women's studies,86190,0.0,
64338,women's suffrage,321096,2.0,
64339,women-centric,183741,1.0,
64340,womens cunning,7696,-3.0,
64341,womens issues,248377,3.0,
64342,womens rights,141422,9.0,
64343,won bin,27869,0.0,
64344,Won't bother to watch,53125,-17.0,
64345,wonder,480,1.0,
64346,Wonder woman,122898,1.0,Wonder Woman;
64347,Wonderful,144606,-2.0,wonderful;
64348,wonderful acting,356,0.0,
64349,Wonderful Asian Film That Shows Why We Shouldn't Hide Who We Really Are,33649,-5.0,
64350,wonderful child,1446,0.0,
64351,Wonderful director,5418,1.0,
64352,wonderful drama,1295,-1.0,
64353,Wonderful drama!,39234,-4.0,
64354,wonderful light touch,28250,-1.0,
64355,wonderful love,293,0.0,
64356,wonderful sets,6987,1.0,
64357,wonderful surprise movie,112711,0.0,
64358,wonderful thoughts,79132,-1.0,
64359,Wonderful writing and Jeff Daniels is wonderful!,38886,-1.0,
64360,Wonderful!,33896,-3.0,
64361,Wonderfull story about what happened in the mid 80's,508,-2.0,
64362,wonderfully convoluted story,92210,1.0,
64363,wonderfully dark,37729,-1.0,
64364,wonderfully warm and amusing,5268,-2.0,
64365,wonderlamp,152524,2.0,
64366,Wonderland,86190,1.0,
64367,wonderwoman,136864,11.0,
64368,wondrful movie 4,112171,0.0,
64369,Wong Ching,188819,1.0,
64370,wong fei hong,186809,1.0,
64371,"Wong Fei Hung, 黃飛鴻,china",6721,1.0,
64372,Wong Fei-Hong,3972,0.0,
64373,Wong Jing,188815,1.0,wong jing;
64374,Wong Kar Wai,89679,14.0,wong kar wai;
64375,Wong Kar-wai,270138,14.0,
64376,woo,80864,-2.0,
64377,Woo-ping Yuen,108477,4.0,
64378,Woo-Suk Kang,106302,0.0,
64379,wood,730339,6.0,
64380,Wood chipper,608,1.0,
64381,wood chopping,253002,3.0,
64382,Wood Harris,184903,1.0,
64383,woodchipper,222647,3.0,
64384,woodcutter,288521,4.0,
64385,wooden,138551,5.0,Wooden;
64386,Wooden acting,73743,2.0,Wooden Acting;wooden acting;
64387,wooden boats,34336,1.0,
64388,wooden delivery,474,-1.0,
64389,wooden dummy,160748,1.0,
64390,wooden eye,6539,1.0,
64391,wooden laptop,8939,0.0,
64392,wooden leg,235311,3.0,
64393,Wooden Rod,89281,0.0,
64394,woodpecker,346655,2.0,
64395,Woods,2018,3.0,woods;
64396,woodstock,609572,7.0,
64397,woodworking,54677,0.0,
64398,Woody,1,-1.0,
64399,Woody Allen,1104591,221.0,woody allen;
64400,Woody Allen classic,61991,-11.0,
64401,Woody Allen is a terrible person,1230,-4.0,woody allen is a terrible person;
64402,Woody Allen is not Dostoevsky,41285,-10.0,
64403,Woody Allen!!!!,2065,-6.0,
64404,woody allen's best movie,6750,1.0,
64405,Woody Guthrie,3371,1.0,
64406,woody harrelson,173145,3.0,Woody Harrelson;
64407,Woody might have saved this by starring in it.,32291,-6.0,
64408,wookie,1196,1.0,
64409,wookies,260,2.0,
64410,wool,7096,1.0,
64411,wool hat,140174,1.0,
64412,Wooohoo,14,-3.0,
64413,word domination,87520,1.0,
64414,word game,147432,-1.0,
64415,word play,85367,1.0,
64416,word processing,4773,1.0,
64417,wordless,96606,6.0,
64418,wordplay,8940,3.0,
64419,Words,90645,0.0,
64420,words cannot explain how horrid this is,6482,-7.0,
64421,wordy,4873,2.0,
64422,work,2903498,32.0,
64423,work abroad,184771,1.0,
64424,work camp,151474,1.0,
64425,work ethic,254836,5.0,Work Ethic;
64426,WORK ETHICS,475276,-5.0,
64427,work life balance,72011,1.0,
64428,work relationship,211598,2.0,
64429,workaholic,1106915,21.0,
64430,worker,854347,16.0,
64431,worker employed,4292,1.0,
64432,worker's movement,114028,1.0,
64433,worker's rights,154288,1.0,
64434,workers,273951,4.0,
64435,workers union,179299,1.0,
64436,workers' quarter,10837,2.0,
64437,workhouse,82007,1.0,
64438,Working class,295678,1.0,Working Class;working class;
64439,working conditions,402111,2.0,
64440,working mom,393208,3.0,
64441,working mum,89388,1.0,
64442,working out your shit,127140,1.0,
64443,working partners,164167,0.0,
64444,working poor,71418,0.0,
64445,working sucks,2502,-1.0,
64446,working title films,136903,12.0,Working Title Films;
64447,working woman,69005,1.0,
64448,working women,182573,2.0,
64449,workmen,248465,2.0,
64450,workout,10449,1.0,
64451,Workout movie,2692,-5.0,
64452,workplace,1509156,84.0,
64453,workplace comedy,135204,2.0,
64454,workplace romance,764411,9.0,
64455,works of pure fiction,527,0.0,
64456,workshop,6936,1.0,
64457,worl,5995,0.0,
